release,previous_release,release_date,previous_release_date,release_kind,area_category,change_type,weighted_churn_points,raw_insertions,raw_deletions,raw_churn,files_changed,commits,top_paths
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Core Runtime,Bug Fix,5.977,4.577,1.401,5.977,33,44,codex-rs/exec-server/src/environment_toml.rs (708); codex-rs/core/src/turn_diff_tracker.rs (620); codex-rs/exec-server/src/client.rs (344); codex-rs/exec-server/src/environment.rs (230); codex-rs/exec-server/src/connection.rs (212)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,TUI / CLI UX,Refactor / Cleanup,2.0,1.622,0.378,2.0,13,44,codex-rs/cli/src/main.rs (88); codex-rs/tui/src/chatwidget/plugins.rs (29); codex-rs/tui/src/chatwidget.rs (19); codex-rs/cli/src/mcp_cmd.rs (11); codex-rs/tui/src/app/app_server_requests.rs (4)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,TUI / CLI UX,Feature,160.0,129.756,30.244,160.0,13,44,codex-rs/cli/src/main.rs (88); codex-rs/tui/src/chatwidget/plugins.rs (29); codex-rs/tui/src/chatwidget.rs (19); codex-rs/cli/src/mcp_cmd.rs (11); codex-rs/tui/src/app/app_server_requests.rs (4)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,TUI / CLI UX,Build / Release,2.0,1.622,0.378,2.0,13,44,codex-rs/cli/src/main.rs (88); codex-rs/tui/src/chatwidget/plugins.rs (29); codex-rs/tui/src/chatwidget.rs (19); codex-rs/cli/src/mcp_cmd.rs (11); codex-rs/tui/src/app/app_server_requests.rs (4)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,App Server / Desktop Integration,Feature,504.768,249.496,701.706,951.202,80,44,codex-rs/app-server-protocol/schema/json/codex_app_server_protocol.schemas.json (497); codex-rs/app-server-protocol/schema/json/codex_app_server_protocol.v2.schemas.json (479); codex-rs/app-server/src/request_processors/device_key_processor.rs (369); codex-rs/app-server-protocol/schema/json/ClientRequest.json (345); codex-rs/app-server-protocol/src/protocol/v2/tests.rs (250)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,App Server / Desktop Integration,Refactor / Cleanup,1402.024,692.989,1949.03,2642.019,80,44,codex-rs/app-server-protocol/schema/json/codex_app_server_protocol.schemas.json (497); codex-rs/app-server-protocol/schema/json/codex_app_server_protocol.v2.schemas.json (479); codex-rs/app-server/src/request_processors/device_key_processor.rs (369); codex-rs/app-server-protocol/schema/json/ClientRequest.json (345); codex-rs/app-server-protocol/src/protocol/v2/tests.rs (250)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,App Server / Desktop Integration,Build / Release,17.949,8.872,24.952,33.824,80,44,codex-rs/app-server-protocol/schema/json/codex_app_server_protocol.schemas.json (497); codex-rs/app-server-protocol/schema/json/codex_app_server_protocol.v2.schemas.json (479); codex-rs/app-server/src/request_processors/device_key_processor.rs (369); codex-rs/app-server-protocol/schema/json/ClientRequest.json (345); codex-rs/app-server-protocol/src/protocol/v2/tests.rs (250)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,App Server / Desktop Integration,Bug Fix,34.901,17.251,48.518,65.769,80,44,codex-rs/app-server-protocol/schema/json/codex_app_server_protocol.schemas.json (497); codex-rs/app-server-protocol/schema/json/codex_app_server_protocol.v2.schemas.json (479); codex-rs/app-server/src/request_processors/device_key_processor.rs (369); codex-rs/app-server-protocol/schema/json/ClientRequest.json (345); codex-rs/app-server-protocol/src/protocol/v2/tests.rs (250)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,App Server / Desktop Integration,Docs / Tests,14.958,7.393,20.793,28.187,80,44,codex-rs/app-server-protocol/schema/json/codex_app_server_protocol.schemas.json (497); codex-rs/app-server-protocol/schema/json/codex_app_server_protocol.v2.schemas.json (479); codex-rs/app-server/src/request_processors/device_key_processor.rs (369); codex-rs/app-server-protocol/schema/json/ClientRequest.json (345); codex-rs/app-server-protocol/src/protocol/v2/tests.rs (250)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Tools / MCP / Plugins / Skills,Feature,1200.998,846.319,354.679,1200.998,79,44,codex-rs/core/src/tools/spec_plan.rs (375); codex-rs/core/src/tools/events.rs (228); codex-rs/builtin-mcps/src/lib.rs (169); codex-rs/core-plugins/src/remote/share/tests.rs (142); codex-rs/codex-mcp/src/server.rs (108)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Tools / MCP / Plugins / Skills,Refactor / Cleanup,1144.794,806.713,338.081,1144.794,79,44,codex-rs/core/src/tools/spec_plan.rs (375); codex-rs/core/src/tools/events.rs (228); codex-rs/builtin-mcps/src/lib.rs (169); codex-rs/core-plugins/src/remote/share/tests.rs (142); codex-rs/codex-mcp/src/server.rs (108)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Tools / MCP / Plugins / Skills,Bug Fix,197.208,138.969,58.24,197.208,79,44,codex-rs/core/src/tools/spec_plan.rs (375); codex-rs/core/src/tools/events.rs (228); codex-rs/builtin-mcps/src/lib.rs (169); codex-rs/core-plugins/src/remote/share/tests.rs (142); codex-rs/codex-mcp/src/server.rs (108)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Sandbox / Permissions / Security,Security / Policy,138.0,119.423,18.577,138.0,8,44,codex-rs/windows-sandbox-rs/src/setup_runtime_bin.rs (92); codex-rs/codex-mcp/src/mcp/auth.rs (46); codex-rs/model-provider/src/amazon_bedrock/auth.rs (33); codex-rs/windows-sandbox-rs/src/setup_main_win.rs (13); codex-rs/protocol/src/approvals.rs (10)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Sandbox / Permissions / Security,Feature,61.0,52.788,8.212,61.0,8,44,codex-rs/windows-sandbox-rs/src/setup_runtime_bin.rs (92); codex-rs/codex-mcp/src/mcp/auth.rs (46); codex-rs/model-provider/src/amazon_bedrock/auth.rs (33); codex-rs/windows-sandbox-rs/src/setup_main_win.rs (13); codex-rs/protocol/src/approvals.rs (10)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Sandbox / Permissions / Security,Refactor / Cleanup,9.0,7.788,1.212,9.0,8,44,codex-rs/windows-sandbox-rs/src/setup_runtime_bin.rs (92); codex-rs/codex-mcp/src/mcp/auth.rs (46); codex-rs/model-provider/src/amazon_bedrock/auth.rs (33); codex-rs/windows-sandbox-rs/src/setup_main_win.rs (13); codex-rs/protocol/src/approvals.rs (10)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Patch / Editing,Build / Release,3.552,3.086,0.466,3.552,5,44,codex-rs/apply-patch/src/lib.rs (519); codex-rs/apply-patch/src/invocation.rs (62); codex-rs/git-utils/Cargo.toml (3); codex-rs/apply-patch/src/standalone_executable.rs (2); codex-rs/apply-patch/Cargo.toml (1)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Patch / Editing,Bug Fix,326.802,283.933,42.868,326.802,5,44,codex-rs/apply-patch/src/lib.rs (519); codex-rs/apply-patch/src/invocation.rs (62); codex-rs/git-utils/Cargo.toml (3); codex-rs/apply-patch/src/standalone_executable.rs (2); codex-rs/apply-patch/Cargo.toml (1)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Patch / Editing,Feature,256.646,222.98,33.666,256.646,5,44,codex-rs/apply-patch/src/lib.rs (519); codex-rs/apply-patch/src/invocation.rs (62); codex-rs/git-utils/Cargo.toml (3); codex-rs/apply-patch/src/standalone_executable.rs (2); codex-rs/apply-patch/Cargo.toml (1)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,State / Storage,Refactor / Cleanup,2635.0,191.063,2443.937,2635.0,19,44,codex-rs/thread-store/src/remote/proto/codex.thread_store.v1.rs (1122); codex-rs/thread-store/src/remote/helpers.rs (457); codex-rs/thread-store/src/remote/mod.rs (410); codex-rs/thread-store/src/remote/list_threads.rs (282); codex-rs/thread-store/src/remote/proto/codex.thread_store.v1.proto (210)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,State / Storage,Feature,204.0,14.792,189.208,204.0,19,44,codex-rs/thread-store/src/remote/proto/codex.thread_store.v1.rs (1122); codex-rs/thread-store/src/remote/helpers.rs (457); codex-rs/thread-store/src/remote/mod.rs (410); codex-rs/thread-store/src/remote/list_threads.rs (282); codex-rs/thread-store/src/remote/proto/codex.thread_store.v1.proto (210)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,State / Storage,Build / Release,2.0,0.145,1.855,2.0,19,44,codex-rs/thread-store/src/remote/proto/codex.thread_store.v1.rs (1122); codex-rs/thread-store/src/remote/helpers.rs (457); codex-rs/thread-store/src/remote/mod.rs (410); codex-rs/thread-store/src/remote/list_threads.rs (282); codex-rs/thread-store/src/remote/proto/codex.thread_store.v1.proto (210)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Identity / Auth,Build / Release,4.0,0.012,4.909,4.921,6,44,codex-rs/device-key/src/lib.rs (1495); codex-rs/device-key/src/platform.rs (49); codex-rs/device-key/Cargo.toml (22); codex-rs/device-key/BUILD.bazel (6); codex-rs/login/Cargo.toml (3)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Identity / Auth,Refactor / Cleanup,1277.0,3.988,1567.091,1571.079,6,44,codex-rs/device-key/src/lib.rs (1495); codex-rs/device-key/src/platform.rs (49); codex-rs/device-key/Cargo.toml (22); codex-rs/device-key/BUILD.bazel (6); codex-rs/login/Cargo.toml (3)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Cloud / Remote Agents,Build / Release,8.0,8.0,0.0,8.0,4,44,codex-rs/cloud-requirements/Cargo.toml (3); codex-rs/cloud-tasks-mock-client/Cargo.toml (2); codex-rs/cloud-tasks-client/Cargo.toml (2); codex-rs/cloud-tasks/Cargo.toml (1)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Analytics / Telemetry,Feature,447.0,419.0,28.0,447.0,9,44,codex-rs/otel/src/trace_context.rs (198); codex-rs/otel/src/provider.rs (114); codex-rs/analytics/src/events.rs (88); codex-rs/otel/README.md (22); codex-rs/otel/src/config.rs (15)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Packaging / Release / Install,Build / Release,12.235,6.118,6.118,12.235,5,44,.github/workflows/rust-release.yml (20); .github/workflows/rust-release-windows.yml (16); .github/workflows/rust-release-zsh.yml (8); .github/workflows/rust-release-prepare.yml (4); .github/workflows/rust-release-argument-comment-lint.yml (4)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Packaging / Release / Install,Feature,39.765,19.882,19.882,39.765,5,44,.github/workflows/rust-release.yml (20); .github/workflows/rust-release-windows.yml (16); .github/workflows/rust-release-zsh.yml (8); .github/workflows/rust-release-prepare.yml (4); .github/workflows/rust-release-argument-comment-lint.yml (4)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,CI / Build / Dependencies,Security / Policy,30.817,24.657,9.879,34.537,96,44,codex-rs/Cargo.lock (55); .github/workflows/rust-ci-full.yml (52); .github/workflows/bazel.yml (24); codex-rs/Cargo.toml (20); .github/workflows/rust-ci.yml (16)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,CI / Build / Dependencies,Bug Fix,9.576,7.662,3.07,10.732,96,44,codex-rs/Cargo.lock (55); .github/workflows/rust-ci-full.yml (52); .github/workflows/bazel.yml (24); codex-rs/Cargo.toml (20); .github/workflows/rust-ci.yml (16)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,CI / Build / Dependencies,Build / Release,152.345,121.893,48.839,170.732,96,44,codex-rs/Cargo.lock (55); .github/workflows/rust-ci-full.yml (52); .github/workflows/bazel.yml (24); codex-rs/Cargo.toml (20); .github/workflows/rust-ci.yml (16)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,CI / Build / Dependencies,Feature,149.734,119.803,48.002,167.805,96,44,codex-rs/Cargo.lock (55); .github/workflows/rust-ci-full.yml (52); .github/workflows/bazel.yml (24); codex-rs/Cargo.toml (20); .github/workflows/rust-ci.yml (16)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,CI / Build / Dependencies,Refactor / Cleanup,28.728,22.985,9.21,32.195,96,44,codex-rs/Cargo.lock (55); .github/workflows/rust-ci-full.yml (52); .github/workflows/bazel.yml (24); codex-rs/Cargo.toml (20); .github/workflows/rust-ci.yml (16)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Docs / Examples,Feature,21.0,19.32,1.68,21.0,3,44,docs/config.md (21); tools/argument-comment-lint/README.md (2); docs/install.md (2)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Docs / Examples,Build / Release,4.0,3.68,0.32,4.0,3,44,docs/config.md (21); tools/argument-comment-lint/README.md (2); docs/install.md (2)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Tests / Fixtures,Security / Policy,7.631,6.646,4.268,10.915,61,44,codex-rs/core/src/turn_diff_tracker_tests.rs (663); codex-rs/core/src/tools/spec_tests.rs (305); codex-rs/core/tests/suite/apply_patch_cli.rs (243); codex-rs/core/src/config/config_tests.rs (209); codex-rs/core/tests/suite/view_image.rs (186)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Tests / Fixtures,Feature,1665.854,1450.974,931.843,2382.817,61,44,codex-rs/core/src/turn_diff_tracker_tests.rs (663); codex-rs/core/src/tools/spec_tests.rs (305); codex-rs/core/tests/suite/apply_patch_cli.rs (243); codex-rs/core/src/config/config_tests.rs (209); codex-rs/core/tests/suite/view_image.rs (186)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Tests / Fixtures,Refactor / Cleanup,1170.274,1019.319,654.626,1673.945,61,44,codex-rs/core/src/turn_diff_tracker_tests.rs (663); codex-rs/core/src/tools/spec_tests.rs (305); codex-rs/core/tests/suite/apply_patch_cli.rs (243); codex-rs/core/src/config/config_tests.rs (209); codex-rs/core/tests/suite/view_image.rs (186)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Tests / Fixtures,Build / Release,3.469,3.021,1.94,4.961,61,44,codex-rs/core/src/turn_diff_tracker_tests.rs (663); codex-rs/core/src/tools/spec_tests.rs (305); codex-rs/core/tests/suite/apply_patch_cli.rs (243); codex-rs/core/src/config/config_tests.rs (209); codex-rs/core/tests/suite/view_image.rs (186)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Tests / Fixtures,Bug Fix,236.552,206.039,132.322,338.361,61,44,codex-rs/core/src/turn_diff_tracker_tests.rs (663); codex-rs/core/src/tools/spec_tests.rs (305); codex-rs/core/tests/suite/apply_patch_cli.rs (243); codex-rs/core/src/config/config_tests.rs (209); codex-rs/core/tests/suite/view_image.rs (186)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Other,Build / Release,2.0,1.556,0.444,2.0,3,44,codex-rs/feedback/src/lib.rs (5); codex-rs/arg0/src/lib.rs (2); AGENTS.md (2)
rust-v0.130.0,rust-v0.129.0,2026-05-08T14:57:55-07:00,2026-05-07T08:13:38-07:00,stable-rollup,Other,Feature,7.0,5.444,1.556,7.0,3,44,codex-rs/feedback/src/lib.rs (5); codex-rs/arg0/src/lib.rs (2); AGENTS.md (2)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,Core Runtime,Docs / Tests,124.331,91.824,32.507,124.331,121,272,codex-rs/core/src/session/tests.rs (1132); codex-rs/core/src/config/mod.rs (742); codex-rs/exec-server/src/relay.rs (455); codex-rs/rollout/src/recorder.rs (425); codex-rs/core/config.schema.json (352)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,Core Runtime,Security / Policy,641.918,474.084,167.833,641.918,121,272,codex-rs/core/src/session/tests.rs (1132); codex-rs/core/src/config/mod.rs (742); codex-rs/exec-server/src/relay.rs (455); codex-rs/rollout/src/recorder.rs (425); codex-rs/core/config.schema.json (352)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,Core Runtime,Feature,8101.791,5983.527,2118.265,8101.791,121,272,codex-rs/core/src/session/tests.rs (1132); codex-rs/core/src/config/mod.rs (742); codex-rs/exec-server/src/relay.rs (455); codex-rs/rollout/src/recorder.rs (425); codex-rs/core/config.schema.json (352)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,Core Runtime,Reliability / Performance,202.614,149.639,52.975,202.614,121,272,codex-rs/core/src/session/tests.rs (1132); codex-rs/core/src/config/mod.rs (742); codex-rs/exec-server/src/relay.rs (455); codex-rs/rollout/src/recorder.rs (425); codex-rs/core/config.schema.json (352)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,Core Runtime,Refactor / Cleanup,567.319,418.99,148.329,567.319,121,272,codex-rs/core/src/session/tests.rs (1132); codex-rs/core/src/config/mod.rs (742); codex-rs/exec-server/src/relay.rs (455); codex-rs/rollout/src/recorder.rs (425); codex-rs/core/config.schema.json (352)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,Core Runtime,Bug Fix,242.216,178.887,63.329,242.216,121,272,codex-rs/core/src/session/tests.rs (1132); codex-rs/core/src/config/mod.rs (742); codex-rs/exec-server/src/relay.rs (455); codex-rs/rollout/src/recorder.rs (425); codex-rs/core/config.schema.json (352)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,Core Runtime,Build / Release,48.812,36.049,12.762,48.812,121,272,codex-rs/core/src/session/tests.rs (1132); codex-rs/core/src/config/mod.rs (742); codex-rs/exec-server/src/relay.rs (455); codex-rs/rollout/src/recorder.rs (425); codex-rs/core/config.schema.json (352)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,TUI / CLI UX,Security / Policy,920.296,932.797,426.91,1359.707,187,272,codex-rs/tui/src/chatwidget.rs (10227); codex-rs/tui/src/history_cell.rs (5879); codex-rs/cli/src/doctor.rs (3844); codex-rs/tui/src/bottom_pane/chat_composer.rs (2751); codex-rs/tui/src/history_cell/tests.rs (2503)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,TUI / CLI UX,Refactor / Cleanup,21556.102,21848.921,9999.512,31848.433,187,272,codex-rs/tui/src/chatwidget.rs (10227); codex-rs/tui/src/history_cell.rs (5879); codex-rs/cli/src/doctor.rs (3844); codex-rs/tui/src/bottom_pane/chat_composer.rs (2751); codex-rs/tui/src/history_cell/tests.rs (2503)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,TUI / CLI UX,Feature,17759.881,18001.131,8238.509,26239.64,187,272,codex-rs/tui/src/chatwidget.rs (10227); codex-rs/tui/src/history_cell.rs (5879); codex-rs/cli/src/doctor.rs (3844); codex-rs/tui/src/bottom_pane/chat_composer.rs (2751); codex-rs/tui/src/history_cell/tests.rs (2503)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,TUI / CLI UX,Reliability / Performance,308.433,312.622,143.077,455.699,187,272,codex-rs/tui/src/chatwidget.rs (10227); codex-rs/tui/src/history_cell.rs (5879); codex-rs/cli/src/doctor.rs (3844); codex-rs/tui/src/bottom_pane/chat_composer.rs (2751); codex-rs/tui/src/history_cell/tests.rs (2503)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,TUI / CLI UX,Bug Fix,1175.378,1191.345,545.238,1736.583,187,272,codex-rs/tui/src/chatwidget.rs (10227); codex-rs/tui/src/history_cell.rs (5879); codex-rs/cli/src/doctor.rs (3844); codex-rs/tui/src/bottom_pane/chat_composer.rs (2751); codex-rs/tui/src/history_cell/tests.rs (2503)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,TUI / CLI UX,Docs / Tests,240.911,244.183,111.754,355.938,187,272,codex-rs/tui/src/chatwidget.rs (10227); codex-rs/tui/src/history_cell.rs (5879); codex-rs/cli/src/doctor.rs (3844); codex-rs/tui/src/bottom_pane/chat_composer.rs (2751); codex-rs/tui/src/history_cell/tests.rs (2503)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,App Server / Desktop Integration,Feature,4000.392,3898.147,1484.498,5382.645,130,272,codex-rs/app-server-daemon/src/lib.rs (878); codex-rs/app-server-daemon/src/backend/pid.rs (594); codex-rs/app-server-protocol/schema/json/codex_app_server_protocol.schemas.json (373); codex-rs/app-server-protocol/schema/json/v2/ThreadStartResponse.json (360); codex-rs/app-server-protocol/schema/json/v2/ThreadResumeResponse.json (360)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,App Server / Desktop Integration,Security / Policy,1257.863,1225.714,466.778,1692.492,130,272,codex-rs/app-server-daemon/src/lib.rs (878); codex-rs/app-server-daemon/src/backend/pid.rs (594); codex-rs/app-server-protocol/schema/json/codex_app_server_protocol.schemas.json (373); codex-rs/app-server-protocol/schema/json/v2/ThreadStartResponse.json (360); codex-rs/app-server-protocol/schema/json/v2/ThreadResumeResponse.json (360)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,App Server / Desktop Integration,Reliability / Performance,23.397,22.799,8.682,31.481,130,272,codex-rs/app-server-daemon/src/lib.rs (878); codex-rs/app-server-daemon/src/backend/pid.rs (594); codex-rs/app-server-protocol/schema/json/codex_app_server_protocol.schemas.json (373); codex-rs/app-server-protocol/schema/json/v2/ThreadStartResponse.json (360); codex-rs/app-server-protocol/schema/json/v2/ThreadResumeResponse.json (360)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,App Server / Desktop Integration,Bug Fix,171.819,167.428,63.76,231.188,130,272,codex-rs/app-server-daemon/src/lib.rs (878); codex-rs/app-server-daemon/src/backend/pid.rs (594); codex-rs/app-server-protocol/schema/json/codex_app_server_protocol.schemas.json (373); codex-rs/app-server-protocol/schema/json/v2/ThreadStartResponse.json (360); codex-rs/app-server-protocol/schema/json/v2/ThreadResumeResponse.json (360)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,App Server / Desktop Integration,Refactor / Cleanup,892.729,869.912,331.281,1201.193,130,272,codex-rs/app-server-daemon/src/lib.rs (878); codex-rs/app-server-daemon/src/backend/pid.rs (594); codex-rs/app-server-protocol/schema/json/codex_app_server_protocol.schemas.json (373); codex-rs/app-server-protocol/schema/json/v2/ThreadStartResponse.json (360); codex-rs/app-server-protocol/schema/json/v2/ThreadResumeResponse.json (360)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,Tools / MCP / Plugins / Skills,Feature,7865.994,4543.156,3322.838,7865.994,167,272,codex-rs/core/src/tools/spec_plan.rs (704); codex-rs/core/src/tools/registry.rs (555); codex-rs/core/src/tools/{spec_tests.rs => spec_plan_model_tests.rs} (490); codex-rs/core-plugins/src/remote/share/checkout.rs (469); codex-rs/core/src/tools/handlers/mcp.rs (373)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,Tools / MCP / Plugins / Skills,Reliability / Performance,27.003,15.596,11.407,27.003,167,272,codex-rs/core/src/tools/spec_plan.rs (704); codex-rs/core/src/tools/registry.rs (555); codex-rs/core/src/tools/{spec_tests.rs => spec_plan_model_tests.rs} (490); codex-rs/core-plugins/src/remote/share/checkout.rs (469); codex-rs/core/src/tools/handlers/mcp.rs (373)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,Tools / MCP / Plugins / Skills,Refactor / Cleanup,4778.702,2760.031,2018.671,4778.702,167,272,codex-rs/core/src/tools/spec_plan.rs (704); codex-rs/core/src/tools/registry.rs (555); codex-rs/core/src/tools/{spec_tests.rs => spec_plan_model_tests.rs} (490); codex-rs/core-plugins/src/remote/share/checkout.rs (469); codex-rs/core/src/tools/handlers/mcp.rs (373)
rust-v0.131.0,rust-v0.130.0,2026-05-18T08:40:26-07:00,2026-05-08T14:57:55-07:00,stable-rollup,Tools / MCP / Plugins / Skills,Security / Policy,346.533,200.147,146.386,346.533,167,272,codex-rs/core/src/tools/spec_plan.rs (704); codex-rs/core/src/tools/registry.rs (555); codex-rs/core/src/tools/{spec_tests.rs => spec_plan_model_tests.rs} (490); codex-rs/core-plugins/src/remote/share/checkout.rs (469); codex-rs/core/src/tools/handlers/mcp.rs (373)
